Line	Environment	RI_956	RI_972	RI_978	RI_982	RI_993	RI_1033	RI_1040	Pyruvate	RI_1047	X2_hydroxibutyrate	RI_1062	Glycolate	RI_1076	RI_1084	Alanine	Hydroyxlamine	RI_1152	RI_1155	RI_1158	RI_1160	RI_1161	Monomethylphosphate	RI_1182	Valine	RI_1215	Urea	Benzoate	ethanolamine	Phosphorate	RI_1271	RI_1276	Isoleucine	RI_1291	Proline	Nicotinate	Glycine	Succinate	Glycerate	RI_1329	Fumarate	Serine	Threonine.	X2_Hydroxyethyl_methanamine	RI_1435	Malate	RI_1493	RI_1505	Aspartate	Methonione	X4_hydroxy.proline	Pyroglutamate	GABA	N_Acetylglutamate	RI_1539	Threonate	RI_1553	RI_1555	glutarate	X2_Oxoglutarate	RI_1578	RI_1590	RI_1595	Glutamate	RI_1616	Phenylalanine	RI_1624	RI_1625	RI_1628	RI_1632	Xylose	RI_1644	Arabinose	Asparagine.	RI_1674	X1_6_Anhydroglucose	RI_1698	RI_1705	RI_1707	Putrescine	Pentonate	RI_1746	D_Xylofuranose	RI_1762	glutamine	RI_1785	RI_1793	RI_1796	RI_1800	citrate	RI_1815	RI_1831	Ascorbate	Fructose	Mannose	Allantoin	glucopyranose	Glucose.	Lysine	Mannitol	Glucuronate	Tyrosine	RI_1944	RI_1960	RI_1972	RI_1977	Gluconate	Hexonate	RI_2010	RI_2037	RI_2048	RI_2062	Myo_inositol	RI_2166	RI_2175	RI_2184	Trans_Sinapinate	Fructose_6_phosphate	Glucose_6_phosphate	RI_2316	RI_2353	RI_2364	RI_2395	RI_2414	RI_2446	RI_2455	RI_2506	RI_2512	RI_2545	RI_2574	RI_2587	Sucrose	RI_2613	RI_2628	RI_2681	RI_2699	Maltose	RI_2793	RI_2817	RI_2819	RI_2875	RI_2878	RI_2905	RI_2940	Galactinol	RI_2964	RI_2968	RI_2970	RI_2983	RI_3027	Trehalose	RI_3066	RI_3078	Digalactosylglycerol	RI_3083	RI_3105	RI_3145	RI_3201	RI_3203	RI_3315	Raffinose	RI_3455
83	1	2531.043167	133.0332662	152.3628861	252.4220948	19.32961987	300.1776263	32.97405743	90.96291705	95.5110629	1877.247201	20.46665634	154.636959	19.32961987	80.72958888	556.0108304	807.2958888	86.41477119	1008.551343	19.32961987	3648.75001	18.19258341	31.83702097	189.8850893	407.0590538	4706.193921	777.7329408	267.2035688	320.6442826	4042.164626	125.0740109	77.31847949	127.3480839	38.65923974	81.86662534	89.82588058	513.9404813	368.399814	281.9850428	11.37036463	445.7182935	211.4887821	280.8480064	816.3921805	430.9368195	17302.28386	34.11109389	68.22218779	2924.457783	19.32961987	20.46665634	1023.332817	44.34442206	968.7550665	2146.724842	430.9368195	380.9072151	127.3480839	185.3369435	63.67404193	31.83702097	117.1147557	23.87776572	2860.783741	521.8997366	18.19258341	96.64809936	2965.391096	88.68884412	36.38516682	42.07034913	2094.421165	177.3776882	130.7591933	2359.350661	554.873794	14.78147402	150.0888131	79.59255242	19.32961987	94.37402644	479.8293874	5084.827063	404.7849809	671.9885497	288.8072616	5107.567792	23.87776572	1040.388364	13318.10809	57.98885962	313.8220638	532.1330647	10071.86899	5145.089995	30.6999845	138.7184485	10541.46505	832.310691	802.7477429	440.0331112	57.98885962	413.8812726	982.3995041	2245.647015	49972.75255	21580.95207	648.110784	262.655423	817.529217	596.9441431	9123.58058	6530.000408	1528.177006	270.6146782	620.8219088	2494.658	12.50740109	1054.032801	565.1071222	6766.503992	22.74072926	292.218371	728.8403728	487.7886427	3594.17226	1091.555005	10832.54638	317.2331732	537.818247	6013.785853	478088.5846	34.11109389	120.5258651	313.8220638	587.8478514	14502.90009	1707.828768	142.1295579	536.6812106	34.11109389	2101.243384	185.3369435	3173.468768	4498.116248	7337.296296	294.4924439	17.05554695	2921.046674	533.2701012	6649.389236	2272.93589	2559.469078	4786.92351	11.37036463	534.4071377	30.6999845	8054.766305	19.32961987	279.7109699	8482.292015	525.3108459
100	1	2290.855997	211.7428519	205.6930561	255.0997215	16.13278871	299.4648905	26.21578166	18.1493873	235.9420349	758.2410695	13.10789083	127.0457111	23.19088377	129.0623097	2401.76892	605.987876	38.31537319	746.141478	22.18258448	3380.827535	19.1576866	43.35686966	203.6764575	505.1579466	19.1576866	30.24897884	11.09129224	173.4274787	6363.376848	17.14108801	32.26557743	132.0872076	15.12448942	334.7553658	116.9627182	437.6018938	658.4194393	712.8676012	10.08299295	476.9255663	182.5021723	251.0665243	587.8384887	159.3112885	9122.083718	10.08299295	96.79673228	1254.324322	22.18258448	16.13278871	891.3365764	182.5021723	734.0418864	3120.686317	676.5688266	347.8632566	388.1952284	285.3487004	37.3070739	10.08299295	109.9046231	151.2448942	2184.984571	471.8840698	116.9627182	10.08299295	13.10789083	21.17428519	33.27387672	33.27387672	12053.20977	190.5685667	478.9421649	3332.429168	556.5812106	24.19918307	160.3195878	59.48965838	15.12448942	84.69714074	713.8759005	5541.612923	795.5481434	687.6601189	114.9461196	19.1576866	18.1493873	75.62244709	19040.72388	196.6183624	18.1493873	732.0252878	6810.053435	3078.337746	30.24897884	101.8382287	12210.50446	766.3074638	3745.831879	227.8756406	42.34857037	2410.843613	718.917397	2432.017898	54196.08708	14828.04943	1800.82254	361.9794467	5109.052525	510.199443	12353.68296	12289.1518	1771.58186	153.2614928	469.8674713	3115.64482	46.38176755	740.0916822	510.199443	117.9710175	38.31537319	292.4067954	116.9627182	472.8923691	12.09959153	1005.274397	10618.39987	273.2491088	467.8508727	38.31537319	422466.3131	21.17428519	157.2946899	414.4110101	598.929781	77.63904568	116.9627182	12.09959153	381.1371333	19.1576866	427.5189009	156.2863907	4569.612403	7261.771519	4485.923561	249.0499257	25.20748236	50.41496473	409.3695136	15000.4686	3287.0557	2546.964018	4985.031712	13.10789083	563.6393056	70.58095062	9.074693651	31.25727813	1047.622967	9280.386707	1129.29521
101	1	2498.472819	55.99864367	148.3964057	217.4613996	18.66621456	319.1922689	33.5991862	26.13270038	229.5944391	504.9211038	21.46614674	106.397423	12.13303946	110.1306659	293.0595686	834.3797907	46.66553639	199.7284958	13.99966092	5418.802086	18.66621456	24.26607893	161.4627559	290.2596364	30828.18665	17.73290383	20.53283601	379.8574663	4015.102751	294.92619	148.3964057	66.26506168	62.53181877	32.66587548	138.1299877	333.1919299	288.3930149	226.7945069	16.7995931	270.6601111	27.99932184	51.33209003	657.9840632	215.5947781	10413.8811	15.86628237	242.6607893	142.7965414	13.06635019	16.7995931	1451.298182	187.5954563	1223.570364	1686.492485	398.5236808	310.7924724	121.3303946	122.2637054	49.46546858	18.66621456	171.7291739	17.73290383	1811.556123	423.7230705	13.06635019	14.93297165	25.19938965	331.3253084	28.93263256	27.99932184	2180.21386	152.1296486	62.53181877	4832.682949	643.9844022	10.26641801	169.8625525	63.4651295	24.26607893	45.73222567	551.5866402	6080.519392	698.1164245	572.1194762	278.1265969	127.8635697	43.86560421	119.4637732	6279.314577	38.26573984	280.9265291	452.655703	8346.59784	5572.798356	13.06635019	128.7968804	13677.66872	638.3845379	778.3811471	349.991523	9.333107279	292.1262578	889.4451237	2494.739576	53708.29915	17593.84053	544.1201544	415.3232739	577.7193406	530.1204934	12819.95616	7616.74885	1945.019557	279.0599076	428.3896241	2481.673225	31.73256475	13.99966092	468.5219854	143.7298521	25.19938965	66.26506168	9.333107279	442.389285	28.93263256	3288.987005	10886.13633	244.5274107	431.1895563	442.389285	416477.7793	8109.536915	291.1929471	769.0480398	472.2552283	97905.22867	1391.566295	28.93263256	441.4559743	23.3327682	1722.891604	718.6492605	4987.61253	5802.392795	7770.74512	332.2586191	8.399796551	573.0527869	503.0544823	9397.505719	2276.344865	2848.464342	5324.537703	7355.421847	95.19769425	27.99932184	145.5964736	16.7995931	357.4580088	6708.637512	613.1851482
115	1	2250.742402	68.28820737	119.9657697	210.4015038	28.60722201	298.9916107	165.1836368	9.228136131	1318.700653	555.5337951	28.60722201	90.43573409	15.68783142	201.1733677	528.7722003	773.3178078	35.98973091	196.5592996	14.76501781	6216.995312	19.37908588	24.91596755	185.4855362	431.876771	164.2608231	9.228136131	95.97261577	286.9950337	3502.077662	189.1767907	127.3482786	82.13041157	86.74447964	81.20759796	80.28478434	479.8630788	235.3174714	182.7170954	13.8422042	246.3912347	13.8422042	84.89885241	1115.681658	127.3482786	18450.73538	24.91596755	171.643332	1349.153502	13.8422042	11.07376336	1047.393451	26.76159478	1163.667966	2324.567492	498.3193511	376.5079542	371.8938861	133.8079739	32.29847646	12.91939058	165.1836368	16.61064504	1695.208607	503.8562328	13.8422042	24.91596755	34.14410369	24.91596755	18.45627226	25.83878117	11277.70517	190.0996043	99.66387022	14886.82921	876.6729325	10.15094974	184.5627226	57.21444401	29.53003562	77.5163435	535.2318956	6908.182708	514.0071825	576.7585082	143.03611	134.7307875	52.60037595	358.9744955	12970.14533	150.4186189	147.6501781	801.9250298	7380.663278	4822.623942	14.76501781	108.8920064	11922.75188	698.5699051	767.7809261	489.091215	68.28820737	1774.570578	710.5664821	3126.492521	62814.99983	17779.84988	908.0485953	469.7121291	3793.686764	447.5646024	15910.2295	9421.92699	2173.226059	190.0996043	500.1649783	2065.256866	25.83878117	3721.707302	520.4668778	95.97261577	82.13041157	811.153166	85.82166602	446.6417888	158.7239415	12373.08493	12827.10922	256.5421845	501.0877919	198.4049268	416840.4459	7905.744224	1800.409359	385.7360903	1466.350831	1082.460368	228.8577761	26.76159478	394.0414128	11.99657697	830.5322518	170.7205184	2155.6926	7261.620322	6937.712744	311.9110012	22.14752672	57.21444401	562.916304	29098.15885	3909.961279	2722.300159	4803.244856	11756.64543	384.8132767	95.04980215	52.60037595	17.53345865	1770.879324	6717.16029	1689.671726
119	1	1874.896678	119.072043	162.0160585	236.1920854	14.64000529	276.2080998	34.16001234	13.66400494	213.7440772	551.4401993	30.25601093	107.3600388	15.61600564	123.9520448	358.1921294	671.4882427	28.30401023	224.4800811	9.760003527	2942.641063	30.25601093	10.73600388	216.6720783	331.8401199	16.592006	13.66400494	8.784003174	166.8960603	3131.009131	71.24802575	65.39202363	65.39202363	21.47200776	74.1760268	89.79203245	344.5281245	320.1281157	202.032073	26.35200952	295.7281069	134.6880487	210.8160762	715.4082585	96.62403492	13069.62072	21.47200776	82.96002998	2791.361009	10.73600388	17.56800635	875.4723164	16.592006	794.4642871	2053.504742	558.2722017	335.7441213	272.3040984	106.3840384	46.84801693	30.25601093	115.1680416	113.2160409	2950.449066	483.1201746	125.9040455	25.37600917	25.37600917	28.30401023	11.71200423	15.61600564	10626.69184	108.3360391	292.8001058	4514.977632	524.1121894	8.784003174	135.664049	54.65601975	16.592006	42.94401552	405.0401464	5505.61799	337.696122	689.056249	409.9201481	138.5920501	27.32800988	1054.080381	9614.579474	128.8320466	247.9040896	465.5521682	13804.54899	3919.617416	12.68800459	179.5840649	10708.67587	724.1922617	703.6962543	197.1520712	43.92001587	1679.696607	1094.096395	2296.52883	44372.88003	19666.40711	932.0803368	316.2241143	3260.817178	469.4561696	11690.53222	4709.201702	1546.960559	150.3040543	478.2401728	2564.928927	11.71200423	696.8642518	526.0641901	46.84801693	29.28001058	169.8240614	82.96002998	462.6241672	31.23201129	2046.67274	10624.73984	244.0000882	457.7441654	132.736048	422245.0806	8555.619092	275.2320995	276.2080998	749.5682709	73.20002645	108.3360391	12.68800459	427.4881545	15.61600564	610.0002204	155.1840561	2716.208982	3768.337362	6366.450301	244.9760885	30.25601093	40.01601446	394.3041425	26321.75351	2969.969073	1987.136718	3707.82534	4974.673798	749.5682709	137.6160497	36.11201305	15.61600564	1562.576565	6740.258436	1594.784576
130	1	2215.671916	168.0713202	174.2202709	255.1814556	13.3227266	302.3234113	15.37237685	29.71992857	25.62062808	586.1999704	28.69510345	120.9293645	26.6454532	103.5073374	471.4195566	531.8842389	55.34055665	292.0751601	15.37237685	2375.544635	32.79440394	37.91852955	218.2877512	340.2419409	23721.62712	34.84405418	29.71992857	266.454532	3497.728145	44.06748029	47.14195566	96.33356157	29.71992857	63.53915763	141.425867	350.4901921	333.068165	176.2699212	18.44685222	542.1324901	235.7097783	316.670963	690.7321329	356.6391428	17716.1519	28.69510345	73.78740886	2719.885877	18.44685222	13.3227266	800.3884211	131.1776158	849.580027	2065.022623	1287.180355	402.7562734	77.88670935	164.9968448	46.11713054	31.76957882	77.88670935	157.823069	3408.568359	547.2566157	56.36538177	23.57097783	15.37237685	213.1636256	28.69510345	34.84405418	1824.188719	129.1279655	202.9153744	2232.069118	394.5576724	16.39720197	145.5251675	58.41503201	31.76957882	83.01083497	484.7422832	4521.528443	264.4048818	732.749963	22.54615271	171.1457956	15.37237685	18.44685222	16028.26492	47.14195566	22.54615271	447.8485788	792.1898201	1257.460426	963.3356157	72.76258374	6731.051408	749.147165	595.4233965	81.98600985	33.81922906	298.2241108	554.4303916	2497.498825	37058.70128	20.49650246	1213.392946	242.8835542	592.3489211	613.8702487	10354.83304	4570.720049	1461.400625	196.7664236	571.8524187	3240.497039	19.47167734	27.67027832	615.919899	109.6562882	10.24825123	93.2590862	10.24825123	611.8205985	12.29790148	199.840899	10370.20542	252.1069803	608.7461231	98.38321181	431070.1419	8823.74431	48.16678078	423.2527758	557.5048669	34730.2986	904.9205837	15.37237685	557.5048669	14.34755172	1200.070219	290.0255098	4633.234381	5992.152495	4215.105731	203.9401995	9.223426108	163.9720197	703.0300344	4001.942106	1307.676857	2220.796042	4163.864475	17.42202709	302.3234113	23.57097783	290.0255098	30.74475369	84.03566009	4070.605389	223.4118768
144	1	10.73082022	95.60185288	123.8921971	233.1514575	18.53505311	348.2638926	16.58399489	23.41269867	77.06679977	809.6891622	25.36375689	105.357144	17.559524	171.6931235	496.5443175	603.8525197	15.60846578	318.9980193	30.24140244	6876.504704	16.58399489	27.31481511	79.99338711	410.6977558	30560.40046	14.63293667	14.63293667	329.7288395	4053.323456	139.5006629	110.2347895	55.60515933	169.7420653	11.70634933	146.3293667	412.648814	300.4629662	218.5185209	17.559524	253.6375689	9.755291111	136.5740755	1048.693794	245.833336	17435.6318	30.24140244	227.2982829	761.8882357	15.60846578	15.60846578	1631.084674	171.6931235	1339.401469	1619.378324	804.8115166	435.0859835	106.3326731	242.9067487	56.58068844	17.559524	204.8611133	13.65740755	2802.695136	558.0026515	17.559524	28.29034422	30.24140244	315.0959029	16.58399489	31.21693155	1910.085999	150.2314831	71.21362511	3661.160754	589.2195831	17.559524	220.4695791	57.55621755	19.51058222	72.18915422	554.1005351	6703.836051	244.8578069	674.0906157	15.60846578	233.1514575	81.94444533	24.38822778	13438.88903	36.09457711	29.26587333	524.8346617	887.7314911	1988.128328	661.4087373	161.9378324	10237.20249	751.1574155	1253.554908	118.0390224	33.16798978	454.5965657	999.9173388	2943.171328	46409.82193	30.24140244	1044.791678	349.2394218	736.5244788	578.4887629	10693.75012	5772.20575	1798.875681	190.2281767	591.1706413	2989.996725	43.89881	22.43716955	616.5343982	107.3082022	33.16798978	87.79761999	17.559524	627.2652184	14.63293667	868.2209088	10948.36321	244.8578069	625.3141602	281.9279131	448588.282	8046.164108	107.3082022	818.4689242	660.4332082	67184.68988	918.9484226	26.339286	615.5588691	22.43716955	1329.646178	489.7156137	3398.743423	6404.348614	5239.566855	269.2460347	9.755291111	399.9669355	666.2863828	5953.654165	1603.769859	2832.936538	5325.413417	4640.591981	322.9001358	37.07010622	226.3227538	15.60846578	275.0992093	6908.697164	510.2017251
173	1	16.86044003	24.72864538	173.1005176	349.5731233	17.98446936	428.2551767	16.86044003	100.0386108	21.35655737	1212.827653	19.1084987	167.480371	15.73641069	138.2556082	610.347929	811.5491801	62.94564277	548.5263156	11.24029335	20.23252803	6722.819454	42.71311474	59.57355477	573.254961	8049.17407	30.34879205	34.84490939	274.2631578	3554.180758	409.146678	84.30220014	131.5114322	122.5191975	23.60461604	91.04637616	530.5418462	309.1080672	221.433779	17.98446936	363.0614753	12.36432269	21.35655737	1282.517472	397.9063847	13356.84059	19.1084987	341.7049179	14.61238136	17.98446936	16.86044003	1204.959447	40.46505607	2359.337575	2323.368636	426.0071181	424.8830887	107.9068162	120.2711389	71.93787746	30.34879205	115.7750215	16.86044003	17.98446936	448.4877048	28.10073338	38.2169974	1629.842536	71.93787746	20.23252803	25.85267471	2242.438524	119.1471095	17.98446936	2487.476919	2928.096418	14.61238136	171.9764883	69.68981879	23.60461604	32.59685072	511.4333475	8023.321395	387.7901207	530.5418462	224.8058671	3605.886108	13.48835202	234.9221311	13496.22023	50.58132009	110.1548749	236.0461604	4149.916306	4466.892578	15.73641069	106.7827868	8534.754743	595.7355477	614.8440464	596.859577	709.2625105	246.1624244	809.3011214	367.5575926	60679.59963	25.85267471	950.9288176	238.2942191	640.6967211	544.0301983	3179.878989	7790.647323	1336.47088	224.8058671	426.0071181	2695.422346	19.1084987	581.1231663	459.7279981	2060.345772	61.82161344	177.596635	624.9603104	360.8134166	7399.485114	1510.695427	17609.04357	272.0150991	432.7512941	5554.952975	471721.3911	20.23252803	98.9145815	530.5418462	520.4255822	29984.60655	1961.43119	133.7594909	408.0226487	26.97670405	2452.63201	272.0150991	11411.14581	10611.96095	9641.923638	295.6197152	15.73641069	2198.60138	42.71311474	9202.428168	1745.617558	2896.623597	5527.976271	24.72864538	207.945427	40.46505607	6848.71074	95.5424935	312.4801552	6970.105908	721.6268332
174	1	2302.680339	13.8493204	84.94249846	216.9726863	15.69589646	289.9124404	24.0054887	12.00274435	205.89323	553.9728161	15.69589646	95.09866676	26.77535278	72.93975412	397.0138515	579.8248808	37.8548091	252.0576313	15.69589646	7283.819243	27.6986408	44.31782529	38.77809713	439.4851008	38067.16534	13.8493204	15.69589646	369.3152107	3554.658903	182.8110293	114.4877153	74.78633017	127.4137477	13.8493204	116.3342914	429.3289325	242.824751	168.9617089	17.54247251	196.6603497	27.6986408	13.8493204	1060.857943	211.4329581	12697.05694	8.309592241	344.386434	29.54521686	25.85206475	24.92877672	1282.447069	840.1921044	1451.408778	1403.397801	511.5015668	436.7152367	131.1068998	120.9507315	42.47124923	13.8493204	228.9754306	14.77260843	962.9894119	413.633036	10.15616829	15.69589646	10.15616829	1456.948506	44.31782529	16.61918448	1541.891005	151.4192364	30.46850488	7024.375308	1139.337425	18.46576054	181.8877413	78.47948228	15.69589646	84.94249846	506.8851267	8341.907322	326.8439615	507.8084147	51.7041295	234.5151588	88.63565057	32.31508094	8891.263698	66.47673793	26.77535278	821.7263438	1154.110033	1694.233529	21.23562462	108.0246991	9942.888761	567.8221365	637.9920265	26.77535278	43.39453726	353.6193143	671.2303955	4019.996069	60558.46168	11.07945632	991.6113408	447.794693	649.0714828	433.9453726	13009.1283	7878.416733	2571.357155	204.9699419	421.9426282	1713.622578	26.77535278	21.23562462	409.0165959	180.0411652	38.77809713	67.40002596	24.92877672	413.633036	11.07945632	2427.324222	10542.10269	204.9699419	411.7864599	506.8851267	393833.1243	29.54521686	155.1123885	1545.584157	436.7152367	86422.52917	1185.501826	12.92603238	526.2741753	14.77260843	1134.720985	1697.003393	1973.989801	8862.641769	4395.774296	161.5754047	240.054887	1709.006138	871.5838973	4603.514102	2037.696675	2178.036455	4052.31115	6825.868382	88.63565057	27.6986408	351.7727382	19.38904856	327.7672495	4445.631849	522.5810232
181	1	2395.592731	11.62909093	80.50909102	185.1709094	20.57454548	257.6290913	203.9563639	26.83636367	2001.098185	322.0363641	22.3636364	64.40727282	9.840000014	68.8800001	296.0945459	585.0327281	26.83636367	106.4509092	9.840000014	14454.06547	11.62909093	26.83636367	22.3636364	259.4181822	352.4509096	25.04727276	165.4909093	268.3636367	3047.716368	189.6436366	147.6000002	12.52363638	188.7490912	13.41818184	76.03636374	492.0000007	234.3709094	89.45454558	19.68000003	86.77090921	8.050909102	19.68000003	1432.167275	120.7636365	10969.81092	21.46909094	763.0472738	12.52363638	16.99636366	35.78181823	1375.810911	26.83636367	2390.225458	2475.207276	344.4000005	370.3418187	461.5854552	105.5563638	29.52000004	11.62909093	398.9672733	25.94181822	26.83636367	427.5927279	25.04727276	27.73090913	14.31272729	10.73454547	16.99636366	24.15272731	12203.38911	157.4400002	49.20000007	29794.6255	1146.807274	14.31272729	172.647273	65.30181827	15.20727275	58.14545463	475.8981825	7305.752738	363.1854551	536.7272735	51.88363644	61.72363645	26.83636367	63.51272736	5408.421826	213.7963639	8.945454558	888.2836376	899.9127285	1772.094548	8.050909102	115.3963638	9550.167286	559.9854553	520.6254553	15.20727275	85.87636376	1631.650911	702.2181828	2995.832732	66309.07646	26.83636367	1055.563638	501.8400007	3631.854551	563.5636372	20896.58185	8050.909102	2590.60364	209.3236367	424.0145461	1899.120003	20.57454548	20.57454548	441.0109097	23.25818185	83.19272739	41.14909097	144.9163638	405.2290915	22.3636364	18305.08366	15224.26911	228.1090912	451.7454552	27.73090913	390205.2006	7816.538193	3981.621824	426.6981824	1154.858183	2197.003639	253.156364	24.15272731	334.5600005	25.04727276	781.8327284	169.0690911	710.2690919	4860.065461	8185.090921	370.3418187	12.52363638	13.41818184	598.4509099	34830.91641	3766.930914	2156.749094	3080.81455	20070.02185	83.19272739	25.94181822	14.31272729	8.945454558	1909.854548	4347.490915	1833.818184
195	1	2572.063854	15.25116342	98.68399859	209.9277788	22.4281815	340.0112315	228.7674513	16.14829068	1409.386925	432.4153393	23.32530876	113.0380347	14.35403616	191.9852336	305.9203956	667.4626813	9.868399859	248.504251	23.32530876	10861.51974	12.55978164	36.78221765	53.82763559	357.0566494	322.9658136	28.70807232	142.6432343	252.09276	3726.666637	167.7627976	140.8489798	17.04541794	198.2651244	25.11956328	94.19836229	430.6210847	219.7961787	168.6599249	28.70807232	151.6145069	17.04541794	8.971272599	1295.451763	91.50698051	15727.53799	26.01669054	613.6350457	26.9138178	12.55978164	17.04541794	2042.758771	13.4569089	2010.462189	2139.648515	726.6730805	418.0613031	312.2002864	129.1863254	26.9138178	8.971272599	377.6905764	41.26785395	1380.678853	521.230938	17.04541794	16.14829068	8.971272599	26.01669054	24.22243602	24.22243602	11969.4719	160.5857795	78.05007161	26217.64704	1111.540675	11.66265438	214.4134151	71.77018079	15.25116342	61.90178093	523.0251925	8035.568867	379.4848309	634.2689727	279.9037051	25.11956328	10.76552712	190.1909791	8898.605291	131.8777072	17.04541794	622.6063183	4688.38706	3467.396859	26.9138178	97.78687133	9674.62037	632.4747182	286.1835959	236.8415966	51.13625381	1499.099651	628.8862092	3810.099473	58058.48775	23.32530876	1419.255325	447.6665027	3125.591373	581.3384644	14804.39404	4848.97284	2168.356587	325.6571953	470.9918114	1598.680777	12.55978164	16.14829068	499.6998837	85.22708969	87.91847147	60.10752641	125.5978164	450.3578845	8.074145339	17517.30688	11964.98626	243.1214874	463.8147934	24.22243602	410225.7936	7672.232326	1010.165295	396.5302489	983.2514768	2215.007205	236.8415966	17.04541794	355.2623949	12.55978164	661.1827905	170.4541794	1977.268481	3104.060319	6717.688922	427.0325757	21.53105424	14.35403616	679.1253357	32508.30339	3245.806426	2579.240872	15.25116342	18304.98461	166.8656703	70.87305353	23.32530876	14.35403616	1566.384196	4461.413863	1518.836451
196	1	1545.855413	22.94077667	122.6449214	181.7615383	12.3527259	286.7597084	59.99895437	14.99973859	372.3464521	489.6973482	13.23506346	89.99843156	22.94077667	114.7038834	367.9347643	556.7550031	29.11713962	133.2329722	14.11740103	10557.16896	26.47012693	22.94077667	40.58752796	271.7599698	117.3508961	12.3527259	162.3501118	288.5243835	2946.125127	171.1734875	93.52778182	17.64675129	144.7033606	15.88207616	74.1163554	414.6986552	247.9368556	209.1140027	14.11740103	216.1727033	22.94077667	20.29376398	1731.146301	106.7628453	13033.00816	15.88207616	540.8729269	14.11740103	15.88207616	8.823375643	1368.505562	16.76441372	2407.899213	2359.370647	375.8758024	368.8171019	308.8181475	100.5864823	62.64596707	16.76441372	130.5859595	10.58805077	65.29297976	487.9326731	12.3527259	11.47038834	24.7054518	11.47038834	18.52908885	25.58778937	11741.26597	181.7615383	82.05739348	18231.74109	2205.843911	14.99973859	187.9379012	74.1163554	15.88207616	36.17584014	474.6976096	8161.62247	463.2272213	703.2230388	292.0537338	8.823375643	27.35246449	168.5264748	14696.21447	82.93973105	115.5862209	322.053211	5752.840919	7136.34622	10.58805077	119.1155712	9923.650586	629.9890209	919.395742	854.9850998	206.4669901	1176.155973	933.5131431	2785.539691	55909.31976	19724.65625	819.6915973	404.992942	2722.893724	591.1661681	9162.193268	5789.899097	1938.495629	180.8792007	464.1095588	2346.135584	28.23480206	13.23506346	499.4030614	69.70466758	75.88103053	51.17557873	103.233495	457.9331959	23.82311424	5639.019374	11497.7408	232.0547794	474.6976096	14.11740103	393456.3784	7438.105667	785.2804323	218.819716	1332.329722	1207.037788	190.5849139	13.23506346	391.7578786	25.58778937	757.0456302	186.1732261	2882.596823	3387.293909	7831.628221	317.6415232	10.58805077	14.99973859	499.4030614	34563.80941	3018.476808	2347.900259	3734.052572	14913.26951	40.58752796	25.58778937	8.823375643	22.05843911	1412.62244	4007.577217	1421.445816
211	1	2696.422062	22.48579899	105.8706369	236.1008894	16.86434924	349.4667926	65.58358039	12.17980779	301.6844698	538.7222675	13.11671608	90.88010425	15.92744095	69.33121355	332.6024434	634.2869132	40.28705652	267.018863	20.61198241	8952.158723	14.99053266	41.22396482	56.21449748	252.0283304	4486.853807	16.86434924	10.3059912	209.8674572	3186.425099	155.5267764	136.7886105	29.98106532	125.545711	9.369082913	111.4920867	358.8358756	310.1166444	149.9053266	21.5488907	296.06302	14.99053266	26.23343216	1238.592761	211.7412738	8115.499619	8.432174621	483.4446783	9.369082913	29.04415703	13.11671608	1375.381372	80.57411305	1688.308741	2988.737449	410.3658316	433.7885389	285.7570288	125.545711	43.0977814	23.42270728	213.6150904	8.432174621	641.7821795	582.7569572	13.11671608	28.10724874	22.48579899	127.4195276	28.10724874	19.67507412	10767.88699	146.1576934	44.03468969	7281.65124	908.8010425	15.92744095	214.5519987	71.20503014	9.369082913	54.34068089	493.7506695	8062.095846	232.3532562	718.6086594	51.52995602	18.73816583	15.92744095	16.86434924	6430.001603	146.1576934	16.86434924	622.1071054	793.5613227	2216.725017	18.73816583	106.8075452	8862.215527	698.9335853	893.8105099	85.25865451	14.99053266	1340.715765	760.7695325	3489.983385	47326.04852	26.23343216	1251.709477	380.3847663	2806.040332	629.6023717	11658.88678	8562.404874	1878.501124	229.5425314	549.0282587	2516.53567	25.29652386	15.92744095	548.0913504	100.2491872	59.96213064	54.34068089	70.26812185	527.479368	16.86434924	3978.112605	11352.51777	233.2901645	539.6591758	89.94319596	398543.9228	28.10724874	325.1071771	445.9683466	872.2616192	17023.62365	653.025079	19.67507412	475.949412	28.10724874	1226.412953	327.9179019	3305.412452	7949.666851	10612.36022	344.7822512	17.80125753	178.0125753	656.7727122	32029.14685	3044.015038	2451.888998	4241.383835	8247.603688	46.84541456	90.88010425	71.20503014	22.48579899	1557.14158	4746.377404	1695.804007
